,label,nbPixels,meanB0,varB0,mean__012019,nan___012019,mean_div_std,mean__022019,nan___022019,mean_div_std,mean__032019,nan___032019,mean_div_std,mean__042019,nan___042019,mean_div_std,mean__052019,nan___052019,mean_div_std,mean__062019,nan___062019,mean_div_std,mean__072019,nan___072019,mean_div_std,mean__082019,nan___082019,mean_div_std,mean__092019,nan___092019,mean_div_std,mean__102019,nan___102019,mean_div_std,mean__112019,nan___112019,mean_div_std,mean__122019,nan___122019,mean_div_std,mean__012020,nan___012020,mean_div_std,mean__022020,nan___022020,mean_div_std,mean__032020,nan___032020,mean_div_std,mean__042020,nan___042020,mean_div_std,mean__052020,nan___052020,mean_div_std,mean__062020,nan___062020,mean_div_std,mean__072020,nan___072020,mean_div_std,mean__082020,nan___082020,mean_div_std,mean__092020,nan___092020,mean_div_std,mean__102020,nan___102020,mean_div_std,mean__112020,nan___112020,mean_div_std,mean__122020,nan___122020,mean_div_std,mean__012021,nan___012021,mean_div_std,mean__022021,nan___022021,mean_div_std,mean__032021,nan___032021,mean_div_std,mean__042021,nan___042021,mean_div_std,mean__052021,nan___052021,mean_div_std,mean__062021,nan___062021,mean_div_std,mean__072021,nan___072021,mean_div_std,mean__082021,nan___082021,mean_div_std,mean__092021,nan___092021,mean_div_std,mean__102021,nan___102021,mean_div_std,mean__112021,nan___112021,mean_div_std,mean__122021,nan___122021,mean_div_std,mean__012022,nan___012022,mean_div_std,mean__022022,nan___022022,mean_div_std,mean__032022,nan___032022,mean_div_std
20,6836,154,0.268780559301376,0.000548481184524,32.5853,0,82217136.0766,32.585,0,25297324.3313,32.5865,0,24361495.6617,32.5866,0,22681500.6547,32.5824,0,82209744.0766,32.586,0,93964607.1249,32.5876,0,16444598.4153,32.5864,0,26310405.069,32.5877,0,43852356.0979,32.5873,0,31322751.9222,32.5857,0,9817107.1031,32.5864,0,328879552.3063,32.5821,0,93953343.125,32.5762,0,164388608.1531,32.5779,0,65758848.0612,32.5822,0,20552302.0191,32.5803,0,25293723.1005,32.581,0,12647138.4733,32.5805,0,19342349.1945,32.5796,0,28592300.4592,32.5825,0,25295428.9466,32.5784,0,46971264.0437,32.5804,0,41102368.0383,32.5792,0,31314943.9222,32.5789,0,25292585.8697,32.5779,0,26303505.869,32.5758,0,38679197.9905,32.5777,0,82198040.0766,32.5805,0,19342349.1945,32.5805,0,29892736.0278,32.58,0,19342059.3121,32.5812,0,93950527.125,32.5828,0,46977600.0438,32.5801,0,13700688.0128,32.5788,0,131521035.0362,32.5786,0,inf,32.5788,0,16440163.2153,32.5788,0,657606673.4543,32.5762,0,26302105.549
21,6877,138,0.425865918397903,0.001413428923115,32.5853,0,73675095.8113,32.585,0,58939481.2597,32.5865,0,20324886.0507,32.5866,0,13707543.8045,32.5824,0,73668471.8113,32.5861,0,12540731.9214,32.5876,0,14736068.8096,32.5864,0,12029008.9764,32.5877,0,65493781.0487,32.5873,0,45341326.8212,32.5857,0,7858785.2818,32.5864,0,11788410.8725,32.5821,0,12539228.6022,32.5762,0,21044182.8515,32.5779,0,98211264.2744,32.5822,0,18416996.0268,32.5803,0,58931090.8597,32.581,0,29466188.8192,32.5805,0,32739648.0915,32.5796,0,589298421.0235,32.5825,0,58935065.2597,32.5784,0,19642527.9707,32.5804,0,36831991.9057,32.5792,0,45330023.4366,32.5789,0,58928441.2597,32.5779,0,39284454.3415,32.5758,0,25618687.9523,32.5777,0,73657983.8114,32.5805,0,32739648.0915,32.5805,0,15508261.0785,32.58,0,32739157.4248,32.5812,0,12538852.7724,32.5828,0,19645177.5707,32.5801,0,36831715.9057,32.5788,0,196427516.3413,32.5786,0,inf,32.5788,0,14732094.4096,32.5788,0,23571358.7657,32.5762,0,12025213.3846
22,6985,255,0.243106693029404,0.000500953115989,32.5853,0,12965595.4316,32.585,0,1089099200.9154,32.5865,0,18002457.4015,32.5866,0,26892686.2482,32.5824,0,12964429.7173,32.586,0,9595904.0098,32.5876,0,30255210.6737,32.5864,0,16628218.1639,32.5877,0,10730937.3912,32.5873,0,20746240.0166,32.5857,0,44454091.8193,32.5864,0,18460112.2569,32.5821,0,9594753.7014,32.5762,0,108880766.7325,32.5779,0,10571496.3847,32.5822,0,68062816.0158,32.5803,0,32998306.9761,32.581,0,8642602.6605,32.5805,0,14519321.5919,32.5796,0,18937755.8598,32.5825,0,17285991.6068,32.5784,0,31110838.8116,32.5804,0,27223648.0063,32.5792,0,94687476.6472,32.5789,0,35125648.457,32.5779,0,11167822.782,32.5758,0,25618687.9523,32.5777,0,20939559.3895,32.5805,0,14519321.5919,32.5805,0,19799086.5287,32.58,0,98993896.216,32.5812,0,9594466.1243,32.5828,0,11000265.6929,32.5801,0,136117216.0317,32.5788,0,24469475.258,32.5786,0,17013856.004,32.5788,0,11835803.8288,32.5788,0,31562150.8824,32.5762,0,8407757.5831
23,6094,169,0.244127959012985,0.000271382799838,32.5853,0,60150197.338,32.585,0,17604757.8269,32.5865,0,46569546.1883,32.5866,0,10693796.988,32.5824,0,60144789.338,32.5861,0,15864155.4412,32.5876,0,180463437.647,32.5864,0,288731055.4354,32.5877,0,481236900.3921,32.5873,0,8249681.9163,32.5857,0,37016021.4482,32.5864,0,55525119.9483,32.5821,0,15862253.7269,32.5762,0,27753919.9742,32.5779,0,721639286.5909,32.5822,0,45108295.8556,32.5803,0,80188039.4679,32.581,0,40094894.05,32.5805,0,240565244.8634,32.5796,0,68731148.3246,32.5825,0,31380045.9334,32.5784,0,26727755.815,32.5804,0,30070565.3357,32.5792,0,30709237.1173,32.5789,0,80184434.1346,32.5779,0,20917055.086,32.5758,0,49765040.443,32.5777,0,36081737.6975,32.5805,0,240565244.8634,32.5805,0,48113070.8109,32.58,0,240561639.5301,32.5812,0,15861778.2984,32.5828,0,19506670.6973,32.5801,0,90211016.5986,32.5788,0,22909765.1241,32.5786,0,inf,32.5788,0,180414765.6477,32.5788,0,111024513.2408,32.5762,0,288639996.2366
24,5603,180,0.325675547122955,0.000610010582022,32.5853,0,48048975.8434,32.585,0,64064656.2387,32.5865,0,76881087.4272,32.5866,0,128135744.4773,32.5824,0,48044655.8434,32.586,0,15376025.5885,32.5876,0,48052395.8434,32.5864,0,15376211.1885,32.5877,0,25627999.9523,32.5873,0,34946874.1345,32.5858,0,128132384.4773,32.5864,0,192202339.401,32.5821,0,15374182.3885,32.5762,0,96071263.6868,32.5779,0,38430496.0358,32.5822,0,inf,32.5803,0,64055536.2386,32.581,0,32028463.8956,32.5805,0,192167507.4004,32.5796,0,42702784.1591,32.5825,0,64059856.2386,32.5784,0,27450738.2784,32.5804,0,24020864.0475,32.5792,0,34938158.4981,32.5789,0,64052656.2386,32.5779,0,54900635.414,32.5758,0,25618687.9523,32.5777,0,48037815.8434,32.5805,0,192167507.4004,32.5805,0,17469780.34,32.58,0,192164627.4004,32.5812,0,15373721.5885,32.5828,0,27454441.1356,32.5801,0,24020684.0475,32.5788,0,14233877.3422,32.5786,0,inf,32.5788,0,48039435.8434,32.5788,0,12397276.9047,32.5762,0,15371359.9885
25,8268,274,0.349919527769089,0.003000769531354,32.5853,0,48760810.5342,32.585,0,65013760.0538,32.5865,0,18004631.6143,32.5866,0,13149511.8917,32.5824,0,48756426.5342,32.586,0,8799145.3814,32.5876,0,146292849.1581,32.5864,0,43344459.8877,32.5877,0,12584359.9014,32.5873,0,23884324.605,32.5858,0,20531155.0434,32.5864,0,13003319.4774,32.5821,0,8798090.5844,32.5762,0,22498739.6496,32.5779,0,6030903.4189,32.5822,0,36567079.9979,32.5803,0,14269280.7824,32.581,0,32502961.8047,32.5805,0,6290787.0991,32.5796,0,106368755.355,32.5825,0,8014793.6442,32.5784,0,8478345.2719,32.5804,0,24376730.73,32.5792,0,14810633.7072,32.5789,0,14268639.2215,32.5779,0,12857071.1235,32.5758,0,389973387.38,32.5777,0,13295313.4441,32.5805,0,6290787.0991,32.5805,0,34414328.3556,32.58,0,20173603.3369,32.5812,0,8797826.8851,32.5828,0,117016933.8333,32.5801,0,73129640.5789,32.5788,0,35455297.8774,32.5786,0,inf,32.5788,0,146253393.1578,32.5788,0,61580395.6567,32.5762,0,43330792.3322
26,8766,131,0.33987021446228,0.000797792570665,32.5853,0,139875903.5441,32.585,0,186499331.1843,32.5865,0,53287948.1716,32.5866,0,86080935.508,32.5824,0,139863327.5441,32.586,0,12862447.8012,32.5876,0,27977171.2795,32.5864,0,124338489.3264,32.5877,0,36099658.418,32.5873,0,16218501.584,32.5858,0,58895939.7437,32.5864,0,7082562.4346,32.5821,0,12860905.9162,32.5762,0,18644940.815,32.5779,0,7458363.7394,32.5822,0,34965603.886,32.5803,0,15983380.09,32.581,0,93238421.0294,32.5805,0,18045836.3638,32.5796,0,28687511.0155,32.5825,0,8350089.5478,32.5784,0,24321090.7678,32.5804,0,69927407.7721,32.5792,0,18962670.6411,32.5789,0,15982661.4615,32.5779,0,20340964.0741,32.5758,0,1118682816.595,32.5777,0,19977632.0219,32.5805,0,18045836.3638,32.5805,0,20719305.4608,32.58,0,18045565.9122,32.5812,0,12860520.4449,32.5828,0,6430581.7027,32.5801,0,23308960.0425,32.5788,0,101707530.7408,32.5786,0,inf,32.5788,0,27969625.6794,32.5788,0,14161842.2145,32.5762,0,124299278.6595
27,8996,198,0.273639172315598,0.000781451410148,32.5853,0,105707744.0984,32.585,0,12080762.5255,32.5865,0,11275893.7566,32.5866,0,44510312.2465,32.5824,0,105698240.0984,32.586,0,15376025.5885,32.5876,0,35238424.0328,32.5864,0,20626622.4118,32.5877,0,845723954.8111,32.5873,0,31322751.9222,32.5858,0,65051824.83,32.5864,0,8996706.0509,32.5821,0,15374182.3885,32.5762,0,14090451.2131,32.5779,0,9831057.8696,32.5822,0,26424388.0246,32.5803,0,12079042.7541,32.581,0,70462624.0656,32.5805,0,6710610.2821,32.5796,0,120787875.093,32.5825,0,12079857.3827,32.5784,0,7686207.9943,32.5804,0,52845904.0492,32.5792,0,31314943.9222,32.5789,0,12078499.6684,32.5779,0,36759557.4521,32.5758,0,25618687.9523,32.5777,0,15097600.0141,32.5805,0,6710610.2821,32.5805,0,15658101.3479,32.58,0,6710509.7107,32.5812,0,15373721.5885,32.5828,0,7687244.7943,32.5801,0,17615168.0164,32.5788,0,40261540.4322,32.5786,0,inf,32.5788,0,35228920.0328,32.5788,0,49734960.7178,32.5762,0,20620119.3875
28,7563,218,0.230769395828247,0.000130868720589,32.5853,0,116385295.0787,32.585,0,35810498.5975,32.5865,0,186223078.8162,32.5866,0,310373240.2918,32.5824,0,116374831.0787,32.586,0,23874458.2849,32.5876,0,23278716.852,32.5864,0,16335351.0191,32.5877,0,54773571.4946,32.5873,0,17568678.6539,32.5857,0,26602722.8023,32.5864,0,14107781.815,32.5821,0,23871596.3362,32.5762,0,232705950.1578,32.5779,0,93087200.2081,32.5822,0,29093515.9543,32.5803,0,35805400.7513,32.581,0,17903091.6904,32.5805,0,27380728.4991,32.5796,0,12752337.5486,32.5825,0,35807815.5206,32.5784,0,18617702.366,32.5804,0,58183872.2777,32.5792,0,17564300.0878,32.5789,0,35803790.9052,32.5779,0,132981542.4115,32.5758,0,18996171.7818,32.5777,0,116358263.0789,32.5805,0,27380728.4991,32.5805,0,22165363.7948,32.58,0,27380318.1461,32.5812,0,23870880.849,32.5828,0,18620213.726,32.5801,0,58183436.2777,32.5788,0,34477615.3289,32.5786,0,inf,32.5788,0,23272438.452,32.5788,0,30028960.942,32.5762,0,16330197.3349
29,9052,189,0.273640185594559,0.000549803371541,32.5853,0,201805693.2278,32.585,0,13233026.098,32.5865,0,18994151.9105,32.5866,0,20967668.3991,32.5824,0,201787549.228,32.586,0,15376025.5885,32.5876,0,40364012.956,32.5864,0,22116467.7288,32.5877,0,48926184.5119,32.5873,0,322909111.29,32.5858,0,35877068.6931,32.5864,0,7143804.601,32.5821,0,15374182.3885,32.5762,0,23735252.687,32.5779,0,6897782.1499,32.5822,0,50446555.862,32.5803,0,8678490.8468,32.581,0,134519552.1253,32.5805,0,8320653.8584,32.5796,0,64566609.8286,32.5825,0,6457232.384,32.5784,0,7686207.9943,32.5804,0,100887632.8339,32.5792,0,322828599.2889,32.5789,0,5140530.5506,32.5779,0,179342076.6595,32.5758,0,25618687.9523,32.5777,0,28822687.9664,32.5805,0,8320653.8584,32.5805,0,7991128.711,32.58,0,8320529.1574,32.5812,0,15373721.5885,32.5828,0,19686844.84,32.5801,0,33628960.0313,32.5788,0,21521623.0095,32.5786,0,inf,32.5788,0,40353126.556,32.5788,0,107608370.0375,32.5762,0,22109490.8521
30,8927,116,0.259996026754379,0.000322470470564,32.5853,0,30964895.9063,32.585,0,9527563.0728,32.5865,0,11796569.9184,32.5866,0,13038373.0641,32.5824,0,30962111.9063,32.586,0,27524984.8262,32.5876,0,30967099.9063,32.5864,0,27525315.4929,32.5877,0,247737344.9229,32.5873,0,49546899.3846,32.5858,0,19055586.4533,32.5864,0,13762637.3433,32.5821,0,27521685.2707,32.5762,0,61912592.2306,32.5779,0,24766319.9585,32.5822,0,inf,32.5803,0,9526206.7651,32.581,0,61921700.2307,32.5805,0,7284780.2393,32.5796,0,35382308.7032,32.5825,0,9526849.2267,32.5784,0,13759260.4544,32.5804,0,15480112.0054,32.5792,0,49534547.3845,32.5789,0,9525778.4574,32.5779,0,27518097.7151,32.5758,0,247647328.9226,32.5777,0,30957703.9063,32.5805,0,7284780.2393,32.5805,0,24768268.7585,32.58,0,7284671.0628,32.5812,0,27520860.3818,32.5828,0,13761116.4544,32.5801,0,inf,32.5788,0,49533897.7845,32.5786,0,inf,32.5788,0,30958747.9063,32.5788,0,247670064.9226,32.5762,0,27516632.8262
31,8713,247,0.265566408634186,0.000546788796782,32.5853,0,20287344.0283,32.585,0,19180568.4354,32.5865,0,11046905.3,32.5866,0,23707511.3261,32.5824,0,20285520.0283,32.586,0,421986517.6033,32.5876,0,263754249.3677,32.5864,0,78146583.7361,32.5877,0,22688587.7457,32.5873,0,26709043.8764,32.5857,0,37016021.4482,32.5864,0,55525119.9483,32.5821,0,421935932.0023,32.5762,0,27753919.9742,32.5779,0,11102143.9897,32.5822,0,65927512.2379,32.5803,0,12123920.1996,32.581,0,58600227.5798,32.5805,0,30136744.2631,32.5796,0,191774323.5518,32.5825,0,19179131.3445,32.5784,0,17876584.1043,32.5804,0,43949285.4919,32.5792,0,43050783.2749,32.5789,0,12123375.0962,32.5779,0,57010930.5008,32.5758,0,703090724.2325,32.5777,0,52734844.687,32.5805,0,30136744.2631,32.5805,0,22442268.5806,32.58,0,10654244.2064,32.5812,0,421923285.602,32.5828,0,17878995.4941,32.5801,0,131846872.4758,32.5788,0,63923052.3355,32.5786,0,inf,32.5788,0,263683113.3695,32.5788,0,111024513.2408,32.5762,0,78121936.6249
32,9961,217,0.261673897504807,0.000588434690144,32.5853,0,77234277.4053,32.585,0,37072079.3945,32.5865,0,12784059.1389,32.5866,0,21306862.3152,32.5824,0,77227333.4053,32.586,0,12440706.5719,32.5876,0,231719328.2158,32.5864,0,168517047.2427,32.5877,0,97566247.4741,32.5873,0,1853737099.0917,32.5857,0,15576877.1645,32.5864,0,15194138.2437,32.5821,0,12439215.243,32.5762,0,154425664.1438,32.5779,0,18910244.589,32.5822,0,57920120.0539,32.5803,0,16257368.7169,32.581,0,66192160.0616,32.5805,0,20592763.7525,32.5796,0,15067487.7291,32.5825,0,10412724.5041,32.5784,0,10901353.4219,32.5804,0,38611317.3693,32.5792,0,14366475.8978,32.5789,0,16256637.7695,32.5779,0,24709352.0631,32.5758,0,142545012.0706,32.5777,0,46329804.8431,32.5805,0,20592763.7525,32.5805,0,28081056.9958,32.58,0,20592455.1303,32.5812,0,12438842.4108,32.5828,0,10902823.916,32.5801,0,115833080.1079,32.5788,0,16400451.9505,32.5786,0,inf,32.5788,0,231656832.2157,32.5788,0,617751724.2934,32.5762,0,15838485.8677
33,10023,119,0.303169190883636,0.001188399386592,32.5853,0,42354282.8442,32.585,0,22097662.6481,32.5865,0,1016538876.5904,32.5866,0,26065220.9953,32.5824,0,42350474.8442,32.586,0,203305244.7052,32.5876,0,127071888.5326,32.5864,0,37649569.2657,32.5877,0,35054391.1184,32.5873,0,67771046.4337,32.5857,0,17833629.2157,32.5864,0,26750969.2973,32.5821,0,203280873.5048,32.5762,0,84685040.3549,32.5779,0,16391502.4324,32.5822,0,31762647.9131,32.5803,0,22094516.9089,32.581,0,36298927.8648,32.5805,0,14519321.5919,32.5796,0,13551016.1134,32.5825,0,22096006.9959,32.5784,0,8612605.8262,32.5804,0,63521844.2662,32.5792,0,67754150.4337,32.5789,0,22093523.5176,32.5779,0,11167822.782,32.5758,0,338735995.1628,32.5777,0,25406665.5657,32.5805,0,14519321.5919,32.5805,0,29892736.0278,32.58,0,14519103.9919,32.5812,0,203274780.7048,32.5828,0,8613767.5889,32.5801,0,21173787.991,32.5788,0,30796935.7315,32.5786,0,inf,32.5788,0,127037616.5324,32.5788,0,22584472.189,32.5762,0,37637693.7101
34,11142,178,0.223235413432121,0.000405505561503,32.5853,0,31676730.561,32.585,0,15204677.1155,32.5865,0,44721679.2548,32.5866,0,33055307.1492,32.5824,0,31673882.561,32.586,0,17680445.0125,32.5876,0,95036959.0264,32.5864,0,69115287.0855,32.5877,0,40015649.798,32.5873,0,760288695.2298,32.5858,0,84472462.1348,32.5864,0,13108052.9811,32.5821,0,17678325.5707,32.5762,0,63335872.2261,32.5779,0,7755815.1829,32.5822,0,23755256.0028,32.5803,0,15202512.6355,32.581,0,21115063.0893,32.5805,0,8445879.4735,32.5796,0,152021914.5628,32.5825,0,15203537.9155,32.5784,0,7170571.4767,32.5804,0,15835978.6685,32.5792,0,760099127.216,32.5789,0,15201829.1155,32.5779,0,69097163.4492,32.5758,0,58463162.8508,32.5777,0,31669373.2276,32.5805,0,8445879.4735,32.5805,0,11517116.1189,32.58,0,8445752.8957,32.5812,0,17677795.7102,32.5828,0,7171538.722,32.5801,0,47507576.0055,32.5788,0,50672605.6276,32.5786,0,inf,32.5788,0,95011327.0267,32.5788,0,11344639.0549,32.5762,0,69093492.1764
35,8940,235,0.238469779491425,0.000115227492643,32.5853,0,35846061.7286,32.585,0,23341384.9565,32.5865,0,105655296.9115,32.5866,0,54255674.6032,32.5824,0,35842838.8714,32.586,0,64755666.8024,32.5876,0,83646762.2642,32.5864,0,31864281.2988,32.5877,0,22556479.3295,32.5873,0,20277814.3175,32.5858,0,401481484.7129,32.5864,0,11537050.4708,32.5821,0,64747904.2218,32.5762,0,21813281.3555,32.5779,0,19675744.6594,32.5822,0,62724556.2702,32.5803,0,13380488.5275,32.581,0,45616299.7194,32.5805,0,9743119.532,32.5796,0,18081358.4165,32.5825,0,23339636.1193,32.5784,0,32370227.7238,32.5804,0,125442296.5403,32.5792,0,20272760.2569,32.5789,0,91226506.8949,32.5779,0,2006923327.5492,32.5758,0,286685321.4367,32.5777,0,16724277.3139,32.5805,0,9743119.532,32.5805,0,14978238.0746,32.58,0,9742973.5125,32.5812,0,64745963.5766,32.5828,0,32374594.1754,32.5801,0,41813784.1801,32.5788,0,11212162.1439,32.5786,0,inf,32.5788,0,83624202.2643,32.5788,0,48950768.3725,32.5762,0,31854230.2513
36,9315,228,0.26785945892334,0.000427683029557,32.5853,0,20287344.0283,32.585,0,34777956.5761,32.5865,0,32460902.3879,32.5866,0,54101760.2351,32.5824,0,20285520.0283,32.586,0,44264320.0974,32.5876,0,60866368.3543,32.5864,0,23186349.6588,32.5877,0,37456310.1807,32.5873,0,15707305.2809,32.5857,0,21169697.429,32.5864,0,81152095.3954,32.5821,0,44259013.9156,32.5762,0,40563424.0567,32.5779,0,14317244.218,32.5822,0,inf,32.5803,0,34773005.7189,32.581,0,121708167.0932,32.5805,0,81137391.3955,32.5796,0,18030065.7852,32.5825,0,34775350.8618,32.5784,0,48679312.1541,32.5804,0,30426429.9752,32.5792,0,15703386.8293,32.5789,0,34771442.2903,32.5779,0,23180269.6588,32.5758,0,25618687.9523,32.5777,0,60847900.3542,32.5805,0,81137391.3955,32.5805,0,243412286.1864,32.58,0,81136175.3955,32.5812,0,44257687.3702,32.5828,0,48685878.5542,32.5801,0,30426201.9752,32.5788,0,32453241.5879,32.5786,0,inf,32.5788,0,60849952.3542,32.5788,0,162266590.791,32.5762,0,23179035.3731
37,9287,217,0.236467584967613,0.000185158511158,32.5853,0,12194885.064,32.585,0,37072079.3945,32.5865,0,109040495.7464,32.5866,0,21306862.3152,32.5824,0,12193788.6429,32.586,0,88269780.5661,32.5876,0,231719328.2158,32.5864,0,168517047.2427,32.5877,0,97566247.4741,32.5873,0,1853737099.0917,32.5858,0,205960941.3447,32.5864,0,15194138.2437,32.5821,0,88259199.2328,32.5762,0,154425664.1438,32.5779,0,18910244.589,32.5822,0,57920120.0539,32.5803,0,16257368.7169,32.581,0,66192160.0616,32.5805,0,20592763.7525,32.5796,0,13934591.9918,32.5825,0,37069301.7945,32.5784,0,10901353.4219,32.5804,0,38611317.3693,32.5792,0,1853274891.1847,32.5789,0,16256637.7695,32.5779,0,24709352.0631,32.5758,0,142545012.0706,32.5777,0,46329804.8431,32.5805,0,20592763.7525,32.5805,0,9553349.947,32.58,0,8501471.6986,32.5812,0,88256553.8995,32.5828,0,44130474.7078,32.5801,0,115833080.1079,32.5788,0,123550061.3838,32.5786,0,inf,32.5788,0,231656832.2157,32.5788,0,14826043.3818,32.5762,0,15838485.8677
38,9733,167,0.262008756399155,0.000191918341443,32.5853,0,59438362.7635,32.585,0,18288541.5136,32.5865,0,83915956.6507,32.5866,0,34794583.4383,32.5824,0,59433018.7635,32.586,0,67931124.2976,32.5876,0,178327776.2906,32.5864,0,129688237.3816,32.5877,0,75085547.4509,32.5873,0,1426608970.8547,32.5858,0,158504504.4624,32.5864,0,237761411.4691,32.5821,0,67922981.0594,32.5762,0,118843710.6534,32.5779,0,9026572.9634,32.5822,0,44574472.0726,32.5803,0,101878803.0177,32.581,0,50940511.8001,32.5805,0,37534470.8748,32.5796,0,285254611.9198,32.5825,0,18287171.2572,32.5784,0,16583935.982,32.5804,0,29714698.7151,32.5792,0,1426253258.8679,32.5789,0,10043936.4506,32.5779,0,26909367.4923,32.5758,0,109700540.2401,32.5777,0,35654732.8581,32.5805,0,37534470.8748,32.5805,0,23005010.5316,32.58,0,8592098.7007,32.5812,0,67920945.2499,32.5828,0,16586173.0053,32.5801,0,89143432.1453,32.5788,0,95082308.6681,32.5786,0,inf,32.5788,0,178279680.2906,32.5788,0,475412632.9562,32.5762,0,129647335.5637
39,11215,172,0.279521405696869,0.000633027812,32.5853,0,15304489.3393,32.585,0,16695636.365,32.5865,0,28255441.1619,32.5866,0,13604536.8992,32.5824,0,15303113.3393,32.5861,0,11130794.6541,32.5876,0,45916732.1711,32.5864,0,367320577.3684,32.5877,0,14693386.2477,32.5873,0,122443488.4561,32.5858,0,73462566.6737,32.5864,0,7985218.7845,32.5821,0,11129460.3511,32.5762,0,13114489.1542,32.5779,0,61204122.8947,32.5822,0,inf,32.5803,0,16693259.6378,32.581,0,30604978.5764,32.5805,0,26232388.5191,32.5796,0,21602586.3316,32.5825,0,16694385.456,32.5784,0,183614944.684,32.5804,0,22953271.9706,32.5792,0,122412960.456,32.5789,0,16692509.0923,32.5779,0,367224257.368,32.5758,0,52457316.7668,32.5777,0,45902800.171,32.5805,0,26232388.5191,32.5805,0,9664570.1005,32.58,0,26231995.3762,32.5812,0,11129126.7753,32.5828,0,183639712.6841,32.5801,0,22953099.9706,32.5788,0,28248772.8543,32.5786,0,inf,32.5788,0,45904348.171,32.5788,0,40803879.2631,32.5762,0,367204737.3679
40,11651,183,0.30754953622818,0.002041418571025,32.5853,0,65133055.9393,32.585,0,14210704.307,32.5865,0,12309046.4413,32.5866,0,15177244.56,32.5824,0,65127199.9393,32.586,0,26495412.0686,32.5876,0,13027539.1879,32.5864,0,17178550.8304,32.5877,0,53907173.5726,32.5873,0,104219341.8871,32.5858,0,223316441.4082,32.5864,0,9417143.5157,32.5821,0,26492235.933,32.5762,0,20562620.6432,32.5779,0,8225475.3657,32.5822,0,48845079.7811,32.5803,0,33977282.8349,32.581,0,43416362.6262,32.5805,0,7893748.3699,32.5796,0,29489094.0419,32.5825,0,14209639.5798,32.5784,0,13244594.9835,32.5804,0,19536971.2373,32.5792,0,13830975.4277,32.5789,0,8982095.4399,32.5779,0,57882894.5337,32.5758,0,23324479.0033,32.5777,0,39070755.2746,32.5805,0,7893748.3699,32.5805,0,16627268.0897,32.58,0,22327698.3012,32.5812,0,26491441.8991,32.5828,0,13246381.5597,32.5801,0,97684120.6027,32.5788,0,9829433.9636,32.5786,0,inf,32.5788,0,13024025.5879,32.5788,0,18829922.6941,32.5762,0,42236623.4634
41,12264,157,0.277658462524414,0.001197007950395,32.5853,0,167637533.502,32.585,0,23122184.8328,32.5865,0,25304677.4758,32.5866,0,16158482.493,32.5824,0,167622461.5022,32.586,0,24384204.8256,32.5876,0,33529894.3906,32.5864,0,15415484.2994,32.5877,0,10560618.8232,32.5873,0,49673457.5756,32.5858,0,103162998.9373,32.5864,0,8278674.9592,32.5821,0,24381281.7711,32.5762,0,19716585.3723,32.5779,0,7887043.7693,32.5822,0,41905340.1415,32.5803,0,10990948.7156,32.581,0,111743755.7247,32.5805,0,10314630.901,32.5796,0,9932352.4767,32.5825,0,23120452.419,32.5784,0,74489784.9891,32.5804,0,83806128.2829,32.5792,0,49661070.0201,32.5789,0,10990454.5517,32.5779,0,58295457.2638,32.5758,0,14112750.4911,32.5777,0,23942656.0183,32.5805,0,10314630.901,32.5805,0,134090280.3232,32.58,0,10314476.3164,32.5812,0,24380551.0074,32.5828,0,74499832.9891,32.5801,0,16761099.1953,32.5788,0,8998869.0542,32.5786,0,inf,32.5788,0,33520851.1906,32.5788,0,28528392.1001,32.5762,0,32700590.8085
42,11359,106,0.248360365629196,0.000197301589651,32.5853,0,56591015.8551,32.585,0,45272355.4192,32.5865,0,34826476.3177,32.5866,0,90549261.2385,32.5824,0,56585927.8551,32.586,0,452738553.2537,32.5876,0,18865013.3626,32.5864,0,13719515.1523,32.5877,0,64680191.9484,32.5873,0,15612280.2558,32.5857,0,16767940.7361,32.5864,0,25152405.3724,32.5821,0,452684281.2545,32.5762,0,113150601.1065,32.5779,0,17408686.7742,32.5822,0,inf,32.5803,0,45265910.6192,32.581,0,22633449.5979,32.5805,0,9053223.6881,32.5796,0,30176635.6809,32.5825,0,45268963.4192,32.5784,0,226316092.6276,32.5804,0,28291241.9275,32.5792,0,15608389.4972,32.5789,0,45263875.4192,32.5779,0,13715917.5765,32.5758,0,64656690.2341,32.5777,0,56577871.8551,32.5805,0,9053223.6881,32.5805,0,17410056.6204,32.58,0,9053088.0081,32.5812,0,452670713.2547,32.5828,0,226346620.6272,32.5801,0,28291029.9275,32.5788,0,34818257.2407,32.5786,0,inf,32.5788,0,18859925.3626,32.5788,0,19679929.0036,32.5762,0,13715186.425
